,spx,usmv,sphb,total_cumret,,,,,,,,,,
2021-11-18,2.870806887,2.751181653,2.830631298,5.915490951,,3.870806887,3.751181653,3.830631298,6.915490951,,1.00338478,0.997697671,0.999381638,0.997697671
2021-11-19,2.865392923,2.746854403,2.799350223,5.907513451,,3.865392923,3.746854403,3.799350223,6.907513451,,0.998601334,0.99884643,0.991833963,0.99884643
2021-11-22,2.853034734,2.73242873,2.787500404,5.880919,,3.853034734,3.73242873,3.787500404,6.880919,,0.996802863,0.996149924,0.996881093,0.996149924
2021-11-23,2.859419724,2.738199527,2.801719674,5.891557754,,3.859419724,3.738199527,3.801719674,6.891557754,,1.001657133,1.001546124,1.003754262,1.001546124
2021-11-24,2.868272657,2.747334957,2.807407308,5.908399376,,3.868272657,3.747334957,3.807407308,6.908399376,,1.002293851,1.002443805,1.001496069,1.002443805
2021-11-26,2.780366847,2.701653281,2.645309537,5.824182922,,3.780366847,3.701653281,3.645309537,6.824182922,,0.977275177,0.987809556,0.957425681,0.987809556
2021-11-29,2.830268443,2.731947422,2.719248422,5.880031684,,3.830268443,3.731947422,3.719248422,6.880031684,,1.0132002,1.008183949,1.020283294,1.008183949
2021-11-30,2.757641535,2.652605464,2.626824083,5.709061019,,3.757641535,3.652605464,3.626824083,6.709061019,,0.98103869,0.978739798,0.975149727,0.975149727
2021-12-01,2.713244296,2.627601567,2.545775381,5.663134167,,3.713244296,3.627601567,3.545775381,6.663134167,,0.988184813,0.993154504,0.977652982,0.993154504
2021-12-02,2.765951705,2.688670779,2.635829535,5.775305349,,3.765951705,3.688670779,3.635829535,6.775305349,,1.014194436,1.016834597,1.025397592,1.016834597
2021-12-03,2.734134822,2.683380913,2.569948103,5.765588987,,3.734134822,3.683380913,3.569948103,6.765588987,,0.991551436,0.998565915,0.981879945,0.998565915
2021-12-06,2.777939482,2.714636915,2.637251719,5.82299963,,3.777939482,3.714636915,3.637251719,6.82299963,,1.011730873,1.008485683,1.018852828,1.008485683
2021-12-07,2.856169578,2.753105378,2.743894961,5.893658031,,3.856169578,3.753105378,3.743894961,6.893658031,,1.02070708,1.010355914,1.029319731,1.010355914
2021-12-08,2.868066961,2.757914313,2.765698231,5.902491024,,3.868066961,3.757914313,3.765698231,6.902491024,,1.003085285,1.001281322,1.005823687,1.001281322
2021-12-09,2.840290062,2.744450124,2.708346969,5.877760168,,3.840290062,3.744450124,3.708346969,6.877760168,,0.99281892,0.996417111,0.984770085,0.996417111
2021-12-10,2.876961274,2.783880449,2.719248422,5.950185306,,3.876961274,3.783880449,3.719248422,6.950185306,,1.009549073,1.010530338,1.002939707,1.010530338
2021-12-13,2.841540706,2.800281524,2.625402998,5.9803106,,3.841540706,3.800281524,3.625402998,6.9803106,,0.990863832,1.004334459,0.974767638,1.004334459
2021-12-14,2.812841794,2.77471522,2.599334276,5.933350726,,3.812841794,3.77471522,3.599334276,6.933350726,,0.992529322,0.993272524,0.992809428,0.993272524
2021-12-15,2.875175903,2.828260028,2.642938987,6.031701173,,3.875175903,3.828260028,3.642938987,7.031701173,,1.016348465,1.014185125,1.01211466,1.014185125
2021-12-16,2.841293631,2.834049685,2.578479372,6.042335545,,3.841293631,3.834049685,3.578479372,7.042335545,,0.991256585,1.001512347,0.982305601,1.001512347
2021-12-17,2.801775628,2.792081175,2.578953189,5.965248299,,3.801775628,3.792081175,3.578953189,6.965248299,,0.989712319,0.989053739,1.000132407,0.989053739
2021-12-20,2.758480788,2.77423278,2.513313791,5.932464586,,3.758480788,3.77423278,3.513313791,6.932464586,,0.988611942,0.995293246,0.98165961,0.995293246
2021-12-21,2.825298813,2.801728844,2.659602772,6.221121746,,3.825298813,3.801728844,3.659602772,7.221121746,,1.017777935,1.007285206,1.041638462,1.041638462
2021-12-22,2.864241109,2.828742468,2.691424672,6.272432262,,3.864241109,3.828742468,3.691424672,7.272432262,,1.010180197,1.007105616,1.008695452,1.007105616
2021-12-23,2.888290987,2.843214537,2.73037177,6.299920959,,3.888290987,3.843214537,3.73037177,7.299920959,,1.0062237,1.003779849,1.010550695,1.003779849
2021-12-27,2.942100794,2.88662999,2.791167542,6.382385617,,3.942100794,3.88662999,3.791167542,7.382385617,,1.013838935,1.011296651,1.01629751,1.011296651
2021-12-28,2.938118661,2.892418138,2.773593839,6.393379806,,3.938118661,3.892418138,3.773593839,7.393379806,,0.998989845,1.001489246,0.995364567,1.001489246
2021-12-29,2.943639491,2.909302407,2.773593839,6.425450311,,3.943639491,3.909302407,3.773593839,7.425450311,,1.001401895,1.004337733,1,1.004337733
2021-12-30,2.931848973,2.907373024,2.758395445,6.421785581,,3.931848973,3.907373024,3.758395445,7.421785581,,0.997010244,0.999506464,0.995972435,0.999506464
2021-12-31,2.92152323,2.902549001,2.753170276,6.412622682,,3.92152323,3.902549001,3.753170276,7.412622682,,0.99737382,0.998765405,0.998609734,0.998765405
2022-01-03,2.946519225,2.878429641,2.804466641,6.36680962,,3.946519225,3.878429641,3.804466641,7.36680962,,1.006374053,0.993819588,1.013667476,0.993819588
2022-01-04,2.94403441,2.865404137,2.841988625,6.342068575,,3.94403441,3.865404137,3.841988625,7.342068575,,0.999370378,0.996641552,1.009862614,0.996641552
2022-01-05,2.867548706,2.819095176,2.731321967,6.254107896,,3.867548706,3.819095176,3.731321967,7.254107896,,0.980607242,0.988019633,0.971195475,0.988019633
2022-01-06,2.863821282,2.803175787,2.763619149,6.223870115,,3.863821282,3.803175787,3.763619149,7.223870115,,0.999036231,0.995831633,1.008655694,0.995831633
2022-01-07,2.848171968,2.789186912,2.739871178,6.197299212,,3.848171968,3.789186912,3.739871178,7.197299212,,0.995949783,0.996321791,0.993690124,0.996321791
2022-01-10,2.842626632,2.779538489,2.718023235,6.178972697,,3.842626632,3.779538489,3.718023235,7.178972697,,0.998558969,0.997453696,0.994158103,0.997453696
2022-01-11,2.877825033,2.792563238,2.789743162,6.20371231,,3.877825033,3.792563238,3.789743162,7.20371231,,1.009159985,1.003446122,1.019289801,1.003446122
2022-01-12,2.888751792,2.796904821,2.797342176,6.211958847,,3.888751792,3.796904821,3.797342176,7.211958847,,1.002817754,1.001144762,1.002005153,1.001144762
2022-01-13,2.833361908,2.758313768,2.75127098,6.138657805,,3.833361908,3.758313768,3.75127098,7.138657805,,0.985756385,0.989836181,0.987867515,0.989836181
2022-01-14,2.836505189,2.742394379,2.776918613,6.108420023,,3.836505189,3.742394379,3.776918613,7.108420023,,1.00081998,0.99576422,1.006837052,0.99576422
2022-01-18,2.76595974,2.703803327,2.680500884,6.03511898,,3.76595974,3.703803327,3.680500884,7.03511898,,0.981612054,0.989688138,0.974471854,0.989688138
2022-01-19,2.729469315,2.699461744,2.606881295,5.894398305,,3.729469315,3.699461744,3.606881295,6.894398305,,0.990310458,0.998827804,0.979997399,0.979997399
2022-01-20,2.688305751,2.664729457,2.538486508,5.829670451,,3.688305751,3.664729457,3.538486508,6.829670451,,0.988962622,0.99061153,0.981037694,0.99061153
2022-01-21,2.618542105,2.627102907,2.442068413,5.759548785,,3.618542105,3.627102907,3.442068413,6.759548785,,0.981085178,0.989732789,0.9727516,0.989732789
2022-01-24,2.628571759,2.643504359,2.48101551,5.790114892,,3.628571759,3.643504359,3.48101551,6.790114892,,1.002771739,1.004521915,1.011315027,1.004521915
2022-01-25,2.584405123,2.584652334,2.457742454,5.680436963,,3.584405123,3.584652334,3.457742454,6.680436963,,0.987828094,0.983847412,0.993314291,0.983847412
2022-01-26,2.579040574,2.541719699,2.45441768,5.600426759,,3.579040574,3.541719699,3.45441768,6.600426759,,0.998503364,0.988023208,0.999038455,0.988023208
2022-01-27,2.559770702,2.540754819,2.381273006,5.598628587,,3.559770702,3.540754819,3.381273006,6.598628587,,0.994615911,0.999727567,0.978825759,0.999727567
2022-01-28,2.646442742,2.625655964,2.430669342,5.75685223,,3.646442742,3.625655964,3.430669342,6.75685223,,1.024347647,1.023978262,1.014608799,1.023978262
2022-01-31,2.715309284,2.66907104,2.533261705,5.83776152,,3.715309284,3.66907104,3.533261705,6.83776152,,1.018885952,1.011974406,1.029904474,1.011974406
2022-02-01,2.740807464,2.674377126,2.598806999,5.847650059,,3.740807464,3.674377126,3.598806999,6.847650059,,1.006863004,1.001446166,1.018550931,1.001446166
2022-02-02,2.776055281,2.71152199,2.606881295,5.916874045,,3.776055281,3.71152199,3.606881295,6.916874045,,1.009422515,1.010109159,1.002243603,1.010109159
2022-02-03,2.683953206,2.668106537,2.512838143,5.835964052,,3.683953206,3.668106537,3.512838143,6.835964052,,0.975608918,0.98830252,0.973926741,0.98830252
2022-02-04,2.702951095,2.658941308,2.543711311,5.81888353,,3.702951095,3.658941308,3.543711311,6.81888353,,1.00515693,0.997501373,1.008788668,0.997501373
2022-02-07,2.689243834,2.651223022,2.566509085,5.804499562,,3.689243834,3.651223022,3.566509085,6.804499562,,0.996298287,0.997890569,1.006433305,0.997890569
2022-02-08,2.720237936,2.662317634,2.612581379,5.892400335,,3.720237936,3.662317634,3.612581379,6.892400335,,1.008401207,1.003038601,1.012918036,1.012918036
2022-02-09,2.774245403,2.705733087,2.712323883,5.974107252,,3.774245403,3.705733087,3.712323883,6.974107252,,1.014517208,1.011854639,1.02760976,1.011854639
2022-02-10,2.705872209,2.63144449,2.661027152,5.834297765,,3.705872209,3.63144449,3.661027152,6.834297765,,0.981884274,0.979953063,0.986182043,0.979953063
2022-02-11,2.635573835,2.594782443,2.582183126,5.765300608,,3.635573835,3.594782443,3.582183126,6.765300608,,0.981030546,0.98990428,0.97846396,0.98990428
2022-02-14,2.621611062,2.577416866,2.543711311,5.732618977,,3.621611062,3.577416866,3.543711311,6.732618977,,0.996159403,0.995169227,0.989260232,0.995169227
2022-02-15,2.678711994,2.602500729,2.644403646,5.779826251,,3.678711994,3.602500729,3.644403646,6.779826251,,1.015766721,1.007011725,1.028414373,1.007011725
2022-02-16,2.681953703,2.592371375,2.671951307,5.760763031,,3.681953703,3.592371375,3.671951307,6.760763031,,1.000881208,0.997188244,1.007558894,0.997188244
2022-02-17,2.603995189,2.548473105,2.562234845,5.678147463,,3.603995189,3.548473105,3.562234845,6.678147463,,0.978826862,0.987780141,0.970120393,0.987780141
2022-02-18,2.578168378,2.539789939,2.528036537,5.661805938,,3.578168378,3.539789939,3.528036537,6.661805938,,0.992833839,0.997552985,0.99039976,0.997552985
2022-02-22,2.541875212,2.513258755,2.469616806,5.61187484,,3.541875212,3.513258755,3.469616806,6.61187484,,0.989857055,0.992504871,0.983441291,0.992504871
2022-02-23,2.47666177,2.467431479,2.389822583,5.525628927,,3.47666177,3.467431479,3.389822583,6.525628927,,0.981587877,0.986955906,0.977002007,0.986955906
2022-02-24,2.5286617,2.503128646,2.511888678,5.592810201,,3.5286617,3.503128646,3.511888678,6.592810201,,1.014956856,1.010294988,1.036009582,1.010294988
2022-02-25,2.607607311,2.581758071,2.596906971,5.74078903,,3.607607311,3.581758071,3.596906971,6.74078903,,1.022372678,1.022445486,1.02420871,1.022445486
2022-02-28,2.598795357,2.556674208,2.589307591,5.693581757,,3.598795357,3.556674208,3.589307591,6.693581757,,0.997557397,0.992996773,0.997887246,0.992996773
2022-03-01,2.543109384,2.543649459,2.500489242,5.669069469,,3.543109384,3.543649459,3.500489242,6.669069469,,0.984526496,0.996337942,0.97525474,0.996337942
2022-03-02,2.60916248,2.59430038,2.580283098,5.764393377,,3.60916248,3.59430038,3.580283098,6.764393377,,1.018642692,1.014293435,1.022795058,1.014293435
2022-03-03,2.590197535,2.605878187,2.511413762,5.78618255,,3.590197535,3.605878187,3.511413762,6.78618255,,0.994745334,1.003221157,0.980764276,1.003221157
2022-03-04,2.561712755,2.62999717,2.439219286,5.831573941,,3.561712755,3.62999717,3.439219286,6.831573941,,0.992065957,1.006688796,0.979440054,1.006688796
2022-03-07,2.456577554,2.573557723,2.262532052,5.725356156,,3.456577554,3.573557723,3.262532052,6.725356156,,0.970481842,0.984451931,0.948625773,0.984451931
2022-03-08,2.431573524,2.506505349,2.29102991,5.599165081,,3.431573524,3.506505349,3.29102991,6.599165081,,0.992766246,0.981236521,1.00873489,0.981236521
2022-03-09,2.519758951,2.562944797,2.417845526,5.705382865,,3.519758951,3.562944797,3.417845526,6.705382865,,1.025698248,1.01609564,1.038533717,1.01609564
2022-03-10,2.504652801,2.557638711,2.386497809,5.69539693,,3.504652801,3.557638711,3.386497809,6.69539693,,0.995708186,0.998510758,0.990828223,0.998510758
2022-03-11,2.459227086,2.532554847,2.314777881,5.648189656,,3.459227086,3.532554847,3.314777881,6.648189656,,0.987038455,0.992949294,0.9788218,0.992949294
2022-03-14,2.433556153,2.528695327,2.236884053,5.640926125,,3.433556153,3.528695327,3.236884053,6.640926125,,0.992578998,0.998907442,0.976501041,0.998907442
2022-03-15,2.507063695,2.592371375,2.334726162,5.760763031,,3.507063695,3.592371375,3.334726162,6.760763031,,1.021408574,1.01804521,1.030227252,1.01804521
2022-03-16,2.585564972,2.628067787,2.47959113,5.827942885,,3.585564972,3.628067787,3.47959113,6.827942885,,1.022383761,1.009936727,1.043441338,1.009936727
2022-03-17,2.629838874,2.670517983,2.542761114,5.907833209,,3.629838874,3.670517983,3.542761114,6.907833209,,1.012347818,1.011700497,1.018154427,1.011700497
2022-03-18,2.672171125,2.694155658,2.610680619,5.952318788,,3.672171125,3.694155658,3.610680619,6.952318788,,1.011662295,1.006439874,1.019171348,1.006439874
2022-03-21,2.670574978,2.687402629,2.588165524,5.908966264,,3.670574978,3.687402629,3.588165524,6.908966264,,0.99956534,0.99817197,0.993764307,0.993764307
2022-03-22,2.712067574,2.705733087,2.639575033,6.007954609,,3.712067574,3.705733087,3.639575033,7.007954609,,1.011304114,1.004971103,1.014327519,1.014327519
2022-03-23,2.666510487,2.660388251,2.564841205,5.864055591,,3.666510487,3.660388251,3.564841205,6.864055591,,0.987727301,0.987763599,0.979466331,0.979466331
2022-03-24,2.719102594,2.696599166,2.642906765,6.014369815,,3.719102594,3.696599166,3.642906765,7.014369815,,1.014343913,1.009892643,1.021898748,1.021898748
2022-03-25,2.737944202,2.716930674,2.633862133,6.052949254,,3.737944202,3.716930674,3.633862133,7.052949254,,1.005066171,1.005500058,0.997517194,1.005500058
2022-03-28,2.764651646,2.746945309,2.652903058,6.109902615,,3.764651646,3.746945309,3.652903058,7.109902615,,1.007144955,1.008075113,1.005239859,1.008075113
2022-03-29,2.810793278,2.789546762,2.744772657,6.190739712,,3.810793278,3.789546762,3.744772657,7.190739712,,1.012256547,1.011369649,1.02514975,1.011369649
2022-03-30,2.786809287,2.785673663,2.670039928,6.18339043,,3.786809287,3.785673663,3.670039928,7.18339043,,0.9937063,0.998977952,0.980043454,0.998977952
2022-03-31,2.727536101,2.755175079,2.615774334,6.125518767,,3.727536101,3.755175079,3.615774334,7.125518767,,0.984347459,0.991943684,0.985213896,0.991943684
2022-04-01,2.740247829,2.779864768,2.616250714,6.172367937,,3.740247829,3.779864768,3.616250714,7.172367937,,1.003410223,1.006574844,1.000131751,1.006574844
2022-04-04,2.770509945,2.787126263,2.680987883,6.186146769,,3.770509945,3.787126263,3.680987883,7.186146769,,1.008090939,1.001921099,1.017901737,1.001921099
2022-04-05,2.723183556,2.776959566,2.580549666,6.16685526,,3.723183556,3.776959566,3.580549666,7.16685526,,0.987448279,0.997315459,0.972714331,0.997315459
2022-04-06,2.687005692,2.794871331,2.492487813,6.200843186,,3.687005692,3.794871331,3.492487813,7.200843186,,0.990283083,1.004742377,0.975405493,1.004742377
2022-04-07,2.702687949,2.821496814,2.493439841,6.251365567,,3.702687949,3.821496814,3.493439841,7.251365567,,1.004253386,1.007016176,1.000272593,1.007016176
2022-04-08,2.692872025,2.829242636,2.462974946,6.266063416,,3.692872025,3.829242636,3.462974946,7.266063416,,0.997348974,1.002026908,0.991279399,1.002026908
2022-04-11,2.630546353,2.782769215,2.411090155,6.177879184,,3.630546353,3.782769215,3.411090155,7.177879184,,0.98312271,0.987863548,0.985017278,0.987863548
2022-04-12,2.618139151,2.76340485,2.400617848,6.155842546,,3.618139151,3.76340485,3.400617848,7.155842546,,0.996582552,0.994880902,0.996929924,0.996929924
2022-04-13,2.658570327,2.790031088,2.467259072,6.296074154,,3.658570327,3.790031088,3.467259072,7.296074154,,1.011174578,1.00707504,1.019596799,1.019596799
2022-04-14,2.614140145,2.765341399,2.403950312,6.248544781,,3.614140145,3.765341399,3.403950312,7.248544781,,0.987855862,0.993485624,0.981740978,0.993485624
2022-04-18,2.613399722,2.738715538,2.413945873,6.269829837,,3.613399722,3.738715538,3.413945873,7.269829837,,0.999795132,0.992928699,1.002936459,1.002936459
2022-04-19,2.671422265,2.784705388,2.502483374,6.359255838,,3.671422265,3.784705388,3.502483374,7.359255838,,1.016057604,1.012300976,1.025934067,1.012300976
2022-04-20,2.669151582,2.799228379,2.483443547,6.387495396,,3.669151582,3.799228379,3.483443547,7.387495396,,0.999381525,1.003837284,0.994563907,1.003837284
2022-04-21,2.615020778,2.764373125,2.373009037,6.31972031,,3.615020778,3.764373125,3.373009037,7.31972031,,0.985247052,0.990825702,0.968297316,0.990825702
2022-04-22,2.514739905,2.67239418,2.275902918,6.108991663,,3.514739905,3.67239418,3.275902918,7.108991663,,0.972259946,0.975565933,0.971210833,0.971210833
2022-04-25,2.534766672,2.68740112,2.317315768,6.138041979,,3.534766672,3.68740112,3.317315768,7.138041979,,1.005697937,1.004086419,1.01264166,1.004086419
2022-04-26,2.435276039,2.613333563,2.190697149,5.994662588,,3.435276039,3.613333563,3.190697149,6.994662588,,0.971853692,0.979913344,0.961831002,0.979913344
2022-04-27,2.442483409,2.617690612,2.194505261,6.003096927,,3.442483409,3.617690612,3.194505261,7.003096927,,1.002098047,1.001205825,1.001193505,1.001205825
2022-04-28,2.527674202,2.678687024,2.310175925,6.1211733,,3.527674202,3.678687024,3.310175925,7.1211733,,1.0247469,1.016860594,1.036209258,1.016860594
2022-04-29,2.399674282,2.554757273,2.200693076,5.881271066,,3.399674282,3.554757273,3.200693076,6.881271066,,0.963715493,0.966311418,0.966925369,0.966311418
2022-05-02,2.418968259,2.544106626,2.264002569,5.860653629,,3.418968259,3.544106626,3.264002569,6.860653629,,1.005675243,0.997003833,1.019779932,0.997003833
2022-05-03,2.435506241,2.556693445,2.303987743,5.885019094,,3.435506241,3.556693445,3.303987743,6.885019094,,1.004837126,1.003551479,1.01225035,1.003551479
2022-05-04,2.538098775,2.636086325,2.422514125,6.038707204,,3.538098775,3.636086325,3.422514125,7.038707204,,1.029862421,1.022322104,1.035873735,1.022322104
2022-05-05,2.411966585,2.541686505,2.265430611,5.715650872,,3.411966585,3.541686505,3.265430611,6.715650872,,0.964350291,0.97403807,0.954102888,0.954102888
2022-05-06,2.392606319,2.521838191,2.20402554,5.678015031,,3.392606319,3.521838191,3.20402554,6.678015031,,0.994325775,0.994395801,0.981195414,0.994395801
2022-05-09,2.283917049,2.452611631,2.017905357,5.546749487,,3.283917049,3.452611631,3.017905357,6.546749487,,0.967962899,0.980343629,0.941910518,0.980343629
2022-05-10,2.29198858,2.451643733,2.038849789,5.544914185,,3.29198858,3.451643733,3.038849789,6.544914185,,1.002457897,0.999719662,1.006940056,0.999719662
2022-05-11,2.237791889,2.42792232,1.946027796,5.499934278,,3.237791889,3.42792232,2.946027796,6.499934278,,0.983536792,0.993127502,0.969454893,0.993127502
2022-05-12,2.233595826,2.438572966,1.959832201,5.520129747,,3.233595826,3.438572966,2.959832201,6.520129747,,0.998704035,1.003107027,1.004685769,1.003107027
2022-05-13,2.310780773,2.494244809,2.104062972,5.625693202,,3.310780773,3.494244809,3.104062972,6.625693202,,1.023869695,1.016190392,1.048729374,1.016190392
2022-05-16,2.297715105,2.494729135,2.05693832,5.626611568,,3.297715105,3.494729135,3.05693832,6.626611568,,0.996053599,1.000138607,0.984818397,1.000138607
2022-05-17,2.364228806,2.527163137,2.160232255,5.688112051,,3.364228806,3.527163137,3.160232255,6.688112051,,1.020169632,1.009280834,1.033789996,1.009280834
2022-05-18,2.228329906,2.39597189,2.022665314,5.396974236,,3.228329906,3.39597189,3.022665314,6.396974236,,0.959604739,0.96280545,0.956469357,0.956469357
2022-05-19,2.209496534,2.382417174,2.042181887,5.371441289,,3.209496534,3.382417174,3.042181887,6.371441289,,0.994166218,0.99600859,1.006456743,0.99600859
2022-05-20,2.209965575,2.404685986,2.044085943,5.413388933,,3.209965575,3.404685986,3.044085943,6.413388933,,1.000146142,1.006583698,1.000625885,1.006583698
2022-05-23,2.269526615,2.454547803,2.06169846,5.507313374,,3.269526615,3.454547803,3.06169846,6.507313374,,1.01855504,1.014645056,1.005785815,1.014645056
2022-05-24,2.242975451,2.471975996,1.954595865,5.540142768,,3.242975451,3.471975996,2.954595865,6.540142768,,0.991879202,1.005045,0.965018568,1.005045
2022-05-25,2.273624049,2.482626265,2.030281538,5.560204623,,3.273624049,3.482626265,3.030281538,6.560204623,,1.009450765,1.003067495,1.025616252,1.003067495
2022-05-26,2.338714354,2.526679188,2.157376537,5.64318688,,3.338714354,3.526679188,3.157376537,6.64318688,,1.019883256,1.01264934,1.041941647,1.01264934
2022-05-27,2.421321703,2.592033025,2.270666765,5.766293557,,3.421321703,3.592033025,3.270666765,6.766293557,,1.024742263,1.018531268,1.035881127,1.018531268
2022-05-31,2.399855069,2.556209496,2.244486362,5.712132035,,3.399855069,3.556209496,3.244486362,6.712132035,,0.993725631,0.990026949,0.991995393,0.991995393
2022-06-01,2.37441474,2.528615738,2.194505261,5.608732078,,3.37441474,3.528615738,3.194505261,6.608732078,,0.992517231,0.992240682,0.984595065,0.984595065
2022-06-02,2.436608639,2.570732487,2.32112388,5.870678283,,3.436608639,3.570732487,3.32112388,6.870678283,,1.018431018,1.011935771,1.039636378,1.039636378
2022-06-03,2.380429319,2.540233904,2.244962376,5.713116804,,3.380429319,3.540233904,3.244962376,6.713116804,,0.983652686,0.991458732,0.977067551,0.977067551
2022-06-06,2.39103508,2.54071823,2.265906991,5.756446627,,3.39103508,3.54071823,3.265906991,6.756446627,,1.003137401,1.000136806,1.006454502,1.006454502
2022-06-07,2.423329241,2.568311989,2.302083687,5.831288292,,3.423329241,3.568311989,3.302083687,6.831288292,,1.009523393,1.007793266,1.011077075,1.011077075
2022-06-08,2.38637801,2.524258689,2.253530628,5.730842641,,3.38637801,3.524258689,3.253530628,6.730842641,,0.989206054,0.987654303,0.985296236,0.985296236
2022-06-09,2.305786636,2.452489418,2.159756607,5.536844719,,3.305786636,3.452489418,3.159756607,6.536844719,,0.976201306,0.97963564,0.971177766,0.971177766
2022-06-10,2.209554185,2.400532627,2.021713469,5.251263687,,3.209554185,3.400532627,3.021713469,6.251263687,,0.970889697,0.984950919,0.956312098,0.956312098
2022-06-13,2.085124806,2.30293037,1.823693303,5.071839606,,3.085124806,3.30293037,2.823693303,6.071839606,,0.961231569,0.97129795,0.93446759,0.97129795
2022-06-14,2.073482533,2.283507162,1.82607319,5.036133553,,3.073482533,3.283507162,2.82607319,6.036133553,,0.99622632,0.994119401,1.000842828,0.994119401
2022-06-15,2.118332342,2.307300621,1.892238583,5.07987352,,3.118332342,3.307300621,2.892238583,6.07987352,,1.014592505,1.007246355,1.023412484,1.007246355
2022-06-16,2.016949272,2.240290494,1.720399002,4.956687532,,3.016949272,3.240290494,2.720399002,5.956687532,,0.967488049,0.979738725,0.940585959,0.979738725
2022-06-17,2.023589172,2.249516452,1.768951879,4.973647786,,3.023589172,3.249516452,2.768951879,5.973647786,,1.002200866,1.002847263,1.017847704,1.002847263
2022-06-21,2.097598297,2.323324872,1.817063343,5.109331205,,3.097598297,3.323324872,2.817063343,6.109331205,,1.024477242,1.022713662,1.017375334,1.022713662
2022-06-22,2.093566548,2.335949788,1.808957192,5.132539828,,3.093566548,3.335949788,2.808957192,6.132539828,,0.998698428,1.003798881,0.997122482,1.003798881
2022-06-23,2.123055097,2.389849541,1.851394387,5.231624768,,3.123055097,3.389849541,2.851394387,6.231624768,,1.009532217,1.016157244,1.015107811,1.016157244
2022-06-24,2.218505947,2.467542754,1.98442766,5.374449675,,3.218505947,3.467542754,2.98442766,6.374449675,,1.030563294,1.022919369,1.046655515,1.022919369
2022-06-27,2.208937099,2.463657961,1.96106343,5.324545932,,3.208937099,3.463657961,2.96106343,6.324545932,,0.997026928,0.99887967,0.992171286,0.992171286
2022-06-28,2.144299363,2.403931207,1.882864586,5.157520743,,3.144299363,3.403931207,2.882864586,6.157520743,,0.979856964,0.982756163,0.97359096,0.97359096
2022-06-29,2.142061422,2.418013628,1.832798352,5.182995052,,3.142061422,3.418013628,2.832798352,6.182995052,,0.999288255,1.004137105,0.982633165,1.004137105
2022-06-30,2.114539232,2.40927275,1.794652605,5.167183294,,3.114539232,3.40927275,2.794652605,6.167183294,,0.991240722,0.997442702,0.986534253,0.997442702
2022-07-01,2.1474095,2.45054721,1.817539907,5.241846479,,3.1474095,3.45054721,2.817539907,6.241846479,,1.010553814,1.012106529,1.008189677,1.012106529
2022-07-05,2.152395401,2.439379421,1.861884636,5.340085725,,3.152395401,3.439379421,2.861884636,6.340085725,,1.001584129,0.996763473,1.015738812,1.015738812
2022-07-06,2.163659428,2.461230296,1.846149262,5.30522631,,3.163659428,3.461230296,2.846149262,6.30522631,,1.003573164,1.006353144,0.994501744,0.994501744
2022-07-07,2.211002287,2.476768712,1.935791848,5.503816313,,3.211002287,3.476768712,2.935791848,6.503816313,,1.014964588,1.004489275,1.031496094,1.031496094
2022-07-08,2.208336284,2.470942089,1.925778528,5.481633271,,3.208336284,3.470942089,2.925778528,6.481633271,,0.999169728,0.998324127,0.996589227,0.996589227
2022-07-11,2.171352311,2.457345503,1.852348063,5.318958844,,3.171352311,3.457345503,2.852348063,6.318958844,,0.988472539,0.996082739,0.974902248,0.974902248
2022-07-12,2.142036715,2.425782459,1.832321605,5.274593165,,3.142036715,3.425782459,2.832321605,6.274593165,,0.990756121,0.990870729,0.992978957,0.992978957
2022-07-13,2.128032963,2.416071043,1.826122988,5.260861037,,3.128032963,3.416071043,2.826122988,6.260861037,,0.995543097,0.997165198,0.997811471,0.997811471
2022-07-14,2.118653138,2.407330165,1.808957192,5.222832732,,3.118653138,3.407330165,2.808957192,6.222832732,,0.997001366,0.997441248,0.993926026,0.993926026
2022-07-15,2.178535174,2.451518503,1.887156035,5.396070803,,3.178535174,3.451518503,2.887156035,6.396070803,,1.019201249,1.01296861,1.027839101,1.027839101
2022-07-18,2.151951268,2.407816,1.894308511,5.411916065,,3.151951268,3.407816,2.894308511,6.411916065,,0.991636428,0.987338181,1.002477343,1.002477343
2022-07-19,2.239034297,2.472398839,2.015897677,5.68127903,,3.239034297,3.472398839,3.015897677,6.68127903,,1.027628292,1.018951387,1.042009746,1.042009746
2022-07-20,2.258131015,2.464143419,2.092666465,5.851349022,,3.258131015,3.464143419,3.092666465,6.851349022,,1.005895806,0.99762256,1.025454706,1.025454706
2022-07-21,2.29026066,2.491822048,2.126520579,5.926347847,,3.29026066,3.491822048,3.126520579,6.926347847,,1.009861373,1.007990036,1.010946578,1.010946578
2022-07-22,2.259554411,2.48162442,2.064533489,5.789024541,,3.259554411,3.48162442,3.064533489,6.789024541,,0.990667533,0.997079568,0.980173779,0.980173779
2022-07-25,2.263841269,2.479196754,2.054520535,5.766842309,,3.263841269,3.479196754,3.054520535,6.766842309,,1.001315167,0.99930272,0.996732634,0.996732634
2022-07-26,2.226166088,2.472883919,1.986335012,5.615787281,,3.226166088,3.472883919,2.986335012,6.615787281,,0.988456797,0.998185548,0.977677176,0.977677176
2022-07-27,2.310550571,2.514644214,2.119368286,5.91050299,,3.310550571,3.514644214,3.119368286,6.91050299,,1.026156274,1.012024673,1.044547337,1.044547337
